Datetime,open,high,low,close,volume,Dividends,Stock Splits,symbol,timeframe,timestamp
2024-01-03 09:00:00-05:00,368.28,375.825,367.5,367.55,0,0.0,0.0,MSFT,1h,2024-01-03 09:00:00-05:00
2024-01-03 09:30:00-05:00,369.55499267578125,373.2561950683594,369.3699951171875,372.1000061035156,5507684,0.0,0.0,MSFT,1h,2024-01-03 09:30:00-05:00
2024-01-03 10:30:00-05:00,372.1050109863281,372.82989501953125,370.82000732421875,371.8699951171875,2287919,0.0,0.0,MSFT,1h,2024-01-03 10:30:00-05:00
2024-01-03 11:30:00-05:00,371.8299865722656,372.0400085449219,370.55999755859375,371.7099914550781,1595919,0.0,0.0,MSFT,1h,2024-01-03 11:30:00-05:00
2024-01-03 12:30:00-05:00,371.69000244140625,372.6700134277344,371.44830322265625,371.57000732421875,1528688,0.0,0.0,MSFT,1h,2024-01-03 12:30:00-05:00
2024-01-03 13:30:00-05:00,371.5849914550781,372.2900085449219,370.44000244140625,372.10198974609375,1478289,0.0,0.0,MSFT,1h,2024-01-03 13:30:00-05:00
2024-01-03 14:30:00-05:00,372.1300048828125,372.2799987792969,370.95001220703125,371.2749938964844,1460273,0.0,0.0,MSFT,1h,2024-01-03 14:30:00-05:00
2024-01-03 15:30:00-05:00,371.28619384765625,371.5899963378906,369.5,370.6000061035156,2251877,0.0,0.0,MSFT,1h,2024-01-03 15:30:00-05:00
2024-01-03 16:00:00-05:00,370.6,371.6141,370.01,370.16,0,0.0,0.0,MSFT,1h,2024-01-03 16:00:00-05:00
2024-01-03 17:00:00-05:00,364.06,370.6,364.06,370.38,0,0.0,0.0,MSFT,1h,2024-01-03 17:00:00-05:00
2024-01-03 18:00:00-05:00,370.4,370.9,370.31,370.77,0,0.0,0.0,MSFT,1h,2024-01-03 18:00:00-05:00
2024-01-04 04:00:00-05:00,371.41,371.65,370.56,371.34,0,0.0,0.0,MSFT,1h,2024-01-04 04:00:00-05:00
2024-01-04 05:00:00-05:00,371.47,371.65,371.0,371.64,0,0.0,0.0,MSFT,1h,2024-01-04 05:00:00-05:00
2024-01-04 06:00:00-05:00,371.62,371.71,371.05,371.62,0,0.0,0.0,MSFT,1h,2024-01-04 06:00:00-05:00
2024-01-04 07:00:00-05:00,371.62,371.84,370.98,371.51,0,0.0,0.0,MSFT,1h,2024-01-04 07:00:00-05:00
2024-01-04 08:00:00-05:00,371.6,371.99,370.34,371.89,0,0.0,0.0,MSFT,1h,2024-01-04 08:00:00-05:00
2024-01-04 09:00:00-05:00,371.72,371.89,369.45,370.585,0,0.0,0.0,MSFT,1h,2024-01-04 09:00:00-05:00
2024-01-04 09:30:00-05:00,370.6650085449219,372.6400146484375,370.5,371.94000244140625,3620584,0.0,0.0,MSFT,1h,2024-01-04 09:30:00-05:00
2024-01-04 10:30:00-05:00,371.9549865722656,373.1000061035156,371.6000061035156,372.1070861816406,1906544,0.0,0.0,MSFT,1h,2024-01-04 10:30:00-05:00
2024-01-04 11:30:00-05:00,372.1200866699219,372.4800109863281,370.6610107421875,370.9750061035156,1782527,0.0,0.0,MSFT,1h,2024-01-04 11:30:00-05:00
2024-01-04 12:30:00-05:00,370.9599914550781,370.989990234375,369.9200134277344,370.6000061035156,1826016,0.0,0.0,MSFT,1h,2024-01-04 12:30:00-05:00
2024-01-04 13:30:00-05:00,370.5799865722656,370.7721862792969,370.05999755859375,370.0849914550781,1193933,0.0,0.0,MSFT,1h,2024-01-04 13:30:00-05:00
2024-01-04 14:30:00-05:00,370.05999755859375,370.1059875488281,368.05999755859375,368.32000732421875,2554268,0.0,0.0,MSFT,1h,2024-01-04 14:30:00-05:00
2024-01-04 15:30:00-05:00,368.32000732421875,369.0559997558594,367.1700134277344,367.95001220703125,3178452,0.0,0.0,MSFT,1h,2024-01-04 15:30:00-05:00
2024-01-04 16:00:00-05:00,367.94,367.9725,367.5,367.8,0,0.0,0.0,MSFT,1h,2024-01-04 16:00:00-05:00
2024-01-04 17:00:00-05:00,367.79,381.3625,365.87875,368.24,0,0.0,0.0,MSFT,1h,2024-01-04 17:00:00-05:00
2024-01-04 18:00:00-05:00,368.25,368.85,368.1,368.5,0,0.0,0.0,MSFT,1h,2024-01-04 18:00:00-05:00
2024-01-05 04:00:00-05:00,368.0,368.17,367.32,367.77,0,0.0,0.0,MSFT,1h,2024-01-05 04:00:00-05:00
2024-01-05 05:00:00-05:00,367.77,368.09,367.5,367.77,0,0.0,0.0,MSFT,1h,2024-01-05 05:00:00-05:00
2024-01-05 06:00:00-05:00,367.77,368.0,367.5,367.63,0,0.0,0.0,MSFT,1h,2024-01-05 06:00:00-05:00
2024-01-05 07:00:00-05:00,367.6,367.83,367.32,367.79,0,0.0,0.0,MSFT,1h,2024-01-05 07:00:00-05:00
2024-01-05 08:00:00-05:00,367.75,368.47,367.0948,368.29,0,0.0,0.0,MSFT,1h,2024-01-05 08:00:00-05:00
2024-01-05 09:00:00-05:00,368.2,371.66,367.0,369.155,0,0.0,0.0,MSFT,1h,2024-01-05 09:00:00-05:00
2024-01-05 09:30:00-05:00,368.9700012207031,371.4637145996094,368.7900085449219,371.3992919921875,4063569,0.0,0.0,MSFT,1h,2024-01-05 09:30:00-05:00
2024-01-05 10:30:00-05:00,371.3800048828125,372.05999755859375,370.6400146484375,370.7699890136719,2024396,0.0,0.0,MSFT,1h,2024-01-05 10:30:00-05:00
2024-01-05 11:30:00-05:00,370.7799987792969,371.19000244140625,368.82000732421875,368.9200134277344,2702570,0.0,0.0,MSFT,1h,2024-01-05 11:30:00-05:00
2024-01-05 12:30:00-05:00,368.8599853515625,369.3999938964844,367.989990234375,369.0,1422546,0.0,0.0,MSFT,1h,2024-01-05 12:30:00-05:00
2024-01-05 13:30:00-05:00,369.0199890136719,369.1400146484375,368.25,368.3800048828125,1463840,0.0,0.0,MSFT,1h,2024-01-05 13:30:00-05:00
2024-01-05 14:30:00-05:00,368.385009765625,368.42999267578125,366.6700134277344,367.0,2020483,0.0,0.0,MSFT,1h,2024-01-05 14:30:00-05:00
2024-01-05 15:30:00-05:00,367.0050048828125,368.0199890136719,366.5,367.7200012207031,2247360,0.0,0.0,MSFT,1h,2024-01-05 15:30:00-05:00
2024-01-05 16:00:00-05:00,367.67,368.31,367.5,367.66,0,0.0,0.0,MSFT,1h,2024-01-05 16:00:00-05:00
2024-01-05 17:00:00-05:00,367.66,367.95,367.53,367.65,0,0.0,0.0,MSFT,1h,2024-01-05 17:00:00-05:00
2024-01-05 18:00:00-05:00,367.725,367.8,367.6,367.675,0,0.0,0.0,MSFT,1h,2024-01-05 18:00:00-05:00
2024-01-08 04:00:00-05:00,367.99,368.18,367.33,367.5,0,0.0,0.0,MSFT,1h,2024-01-08 04:00:00-05:00
2024-01-08 05:00:00-05:00,367.48,368.07,366.61,368.05,0,0.0,0.0,MSFT,1h,2024-01-08 05:00:00-05:00
2024-01-08 06:00:00-05:00,367.97,369.47,367.92,369.09,0,0.0,0.0,MSFT,1h,2024-01-08 06:00:00-05:00
2024-01-08 07:00:00-05:00,369.09,369.3,368.51,368.76,0,0.0,0.0,MSFT,1h,2024-01-08 07:00:00-05:00
2024-01-08 08:00:00-05:00,368.66,369.5,366.88,369.2159,0,0.0,0.0,MSFT,1h,2024-01-08 08:00:00-05:00
2024-01-08 09:00:00-05:00,369.36,369.5,367.105,369.1342,0,0.0,0.0,MSFT,1h,2024-01-08 09:00:00-05:00
2024-01-08 09:30:00-05:00,369.29998779296875,370.9700012207031,369.010009765625,370.1055908203125,3872018,0.0,0.0,MSFT,1h,2024-01-08 09:30:00-05:00
2024-01-08 10:30:00-05:00,370.1300048828125,370.8241882324219,369.7699890136719,370.1400146484375,1898242,0.0,0.0,MSFT,1h,2024-01-08 10:30:00-05:00
2024-01-08 11:30:00-05:00,370.1700134277344,371.6300048828125,370.1099853515625,371.1099853515625,1718493,0.0,0.0,MSFT,1h,2024-01-08 11:30:00-05:00
2024-01-08 12:30:00-05:00,371.1300048828125,372.0350036621094,370.9700012207031,371.747314453125,1329914,0.0,0.0,MSFT,1h,2024-01-08 12:30:00-05:00
2024-01-08 13:30:00-05:00,371.756591796875,373.7900085449219,371.6000061035156,373.760009765625,1741692,0.0,0.0,MSFT,1h,2024-01-08 13:30:00-05:00
2024-01-08 14:30:00-05:00,373.7699890136719,374.7799987792969,373.67999267578125,374.2950134277344,2370498,0.0,0.0,MSFT,1h,2024-01-08 14:30:00-05:00
2024-01-08 15:30:00-05:00,374.29998779296875,375.20001220703125,374.0,374.6700134277344,3739166,0.0,0.0,MSFT,1h,2024-01-08 15:30:00-05:00
2024-01-08 16:00:00-05:00,374.6,374.8,373.72,373.85,0,0.0,0.0,MSFT,1h,2024-01-08 16:00:00-05:00
2024-01-08 17:00:00-05:00,373.85,385.27734,373.5,373.74,0,0.0,0.0,MSFT,1h,2024-01-08 17:00:00-05:00
2024-01-08 18:00:00-05:00,373.74,373.8,373.41,373.77,0,0.0,0.0,MSFT,1h,2024-01-08 18:00:00-05:00
2024-01-09 04:00:00-05:00,374.55,374.89,373.35,373.78,0,0.0,0.0,MSFT,1h,2024-01-09 04:00:00-05:00
2024-01-09 05:00:00-05:00,373.62,373.85,373.3,373.75,0,0.0,0.0,MSFT,1h,2024-01-09 05:00:00-05:00
2024-01-09 06:00:00-05:00,373.67,373.8,372.0,372.75,0,0.0,0.0,MSFT,1h,2024-01-09 06:00:00-05:00
2024-01-09 07:00:00-05:00,372.75,374.24,372.6,373.06,0,0.0,0.0,MSFT,1h,2024-01-09 07:00:00-05:00
2024-01-09 08:00:00-05:00,373.06,375.26,372.4399,373.19,0,0.0,0.0,MSFT,1h,2024-01-09 08:00:00-05:00
2024-01-09 09:00:00-05:00,373.07,373.095,372.11,372.43,0,0.0,0.0,MSFT,1h,2024-01-09 09:00:00-05:00
2024-01-09 09:30:00-05:00,372.010009765625,373.2099914550781,371.19000244140625,371.73388671875,4525416,0.0,0.0,MSFT,1h,2024-01-09 09:30:00-05:00
2024-01-09 10:30:00-05:00,371.7900085449219,374.510009765625,371.6600036621094,374.32000732421875,2389078,0.0,0.0,MSFT,1h,2024-01-09 10:30:00-05:00
2024-01-09 11:30:00-05:00,374.32000732421875,375.7699890136719,374.0299987792969,375.2764892578125,1707615,0.0,0.0,MSFT,1h,2024-01-09 11:30:00-05:00
2024-01-09 12:30:00-05:00,375.2471008300781,375.989990234375,375.05999755859375,375.1509094238281,1525737,0.0,0.0,MSFT,1h,2024-01-09 12:30:00-05:00
2024-01-09 13:30:00-05:00,375.1499938964844,375.6099853515625,374.3399963378906,375.0177917480469,1358266,0.0,0.0,MSFT,1h,2024-01-09 13:30:00-05:00
2024-01-09 14:30:00-05:00,375.04998779296875,375.489990234375,374.6499938964844,375.1300048828125,2060258,0.0,0.0,MSFT,1h,2024-01-09 14:30:00-05:00
2024-01-09 15:30:00-05:00,375.1400146484375,375.79998779296875,374.29998779296875,375.7799987792969,2448026,0.0,0.0,MSFT,1h,2024-01-09 15:30:00-05:00
2024-01-09 16:00:00-05:00,375.78,376.0,374.96,375.76,0,0.0,0.0,MSFT,1h,2024-01-09 16:00:00-05:00
2024-01-09 17:00:00-05:00,375.84,395.75964,372.54,375.88,0,0.0,0.0,MSFT,1h,2024-01-09 17:00:00-05:00
2024-01-09 18:00:00-05:00,375.78,375.97,375.5,375.915,0,0.0,0.0,MSFT,1h,2024-01-09 18:00:00-05:00
2024-01-10 04:00:00-05:00,376.5,377.32,376.0,377.3,0,0.0,0.0,MSFT,1h,2024-01-10 04:00:00-05:00
2024-01-10 05:00:00-05:00,377.35,377.54,377.03,377.4,0,0.0,0.0,MSFT,1h,2024-01-10 05:00:00-05:00
2024-01-10 06:00:00-05:00,377.4,378.3,377.29,377.85,0,0.0,0.0,MSFT,1h,2024-01-10 06:00:00-05:00
2024-01-10 07:00:00-05:00,377.85,377.97,377.06,377.35,0,0.0,0.0,MSFT,1h,2024-01-10 07:00:00-05:00
2024-01-10 08:00:00-05:00,377.36,378.1821,375.71,376.95,0,0.0,0.0,MSFT,1h,2024-01-10 08:00:00-05:00
2024-01-10 09:00:00-05:00,376.95,377.0862,376.2,376.45,0,0.0,0.0,MSFT,1h,2024-01-10 09:00:00-05:00
2024-01-10 09:30:00-05:00,376.3699951171875,381.05999755859375,376.32000732421875,380.9599914550781,6125044,0.0,0.0,MSFT,1h,2024-01-10 09:30:00-05:00
2024-01-10 10:30:00-05:00,380.92999267578125,382.2900085449219,380.79998779296875,381.5,3258801,0.0,0.0,MSFT,1h,2024-01-10 10:30:00-05:00
2024-01-10 11:30:00-05:00,381.48980712890625,381.95001220703125,380.4700012207031,381.9339904785156,2074549,0.0,0.0,MSFT,1h,2024-01-10 11:30:00-05:00
2024-01-10 12:30:00-05:00,381.94000244140625,382.80999755859375,381.62298583984375,382.04998779296875,1706578,0.0,0.0,MSFT,1h,2024-01-10 12:30:00-05:00
2024-01-10 13:30:00-05:00,382.05999755859375,383.7099914550781,381.989990234375,383.010009765625,1767166,0.0,0.0,MSFT,1h,2024-01-10 13:30:00-05:00
2024-01-10 14:30:00-05:00,383.010009765625,384.1700134277344,382.69000244140625,382.94000244140625,2220585,0.0,0.0,MSFT,1h,2024-01-10 14:30:00-05:00
2024-01-10 15:30:00-05:00,382.95001220703125,383.3599853515625,381.32000732421875,382.7699890136719,3581046,0.0,0.0,MSFT,1h,2024-01-10 15:30:00-05:00
2024-01-10 16:00:00-05:00,382.77,383.2,382.6062,383.2,0,0.0,0.0,MSFT,1h,2024-01-10 16:00:00-05:00
2024-01-10 17:00:00-05:00,383.18,383.75,372.29785,383.38,0,0.0,0.0,MSFT,1h,2024-01-10 17:00:00-05:00
2024-01-10 18:00:00-05:00,383.42,383.83,382.77,383.4,0,0.0,0.0,MSFT,1h,2024-01-10 18:00:00-05:00
2024-01-11 04:00:00-05:00,385.7,385.71,384.29,385.29,0,0.0,0.0,MSFT,1h,2024-01-11 04:00:00-05:00
2024-01-11 05:00:00-05:00,385.25,385.51,385.05,385.41,0,0.0,0.0,MSFT,1h,2024-01-11 05:00:00-05:00
2024-01-11 06:00:00-05:00,385.31,385.45,385.02,385.31,0,0.0,0.0,MSFT,1h,2024-01-11 06:00:00-05:00
2024-01-11 07:00:00-05:00,385.31,385.31,384.04,384.61,0,0.0,0.0,MSFT,1h,2024-01-11 07:00:00-05:00
2024-01-11 08:00:00-05:00,384.61,385.75,384.002,385.1,0,0.0,0.0,MSFT,1h,2024-01-11 08:00:00-05:00
2024-01-11 09:00:00-05:00,385.35,385.5,382.8,384.83,0,0.0,0.0,MSFT,1h,2024-01-11 09:00:00-05:00
2024-01-11 09:30:00-05:00,386.0,390.67999267578125,382.8999938964844,385.6700134277344,9034850,0.0,0.0,MSFT,1h,2024-01-11 09:30:00-05:00
2024-01-11 10:30:00-05:00,385.6400146484375,386.41790771484375,380.45001220703125,380.8399963378906,3635934,0.0,0.0,MSFT,1h,2024-01-11 10:30:00-05:00
2024-01-11 11:30:00-05:00,380.8500061035156,382.2699890136719,380.3800048828125,380.739990234375,2110741,0.0,0.0,MSFT,1h,2024-01-11 11:30:00-05:00
2024-01-11 12:30:00-05:00,380.7799987792969,383.5899963378906,380.760009765625,383.3999938964844,1808561,0.0,0.0,MSFT,1h,2024-01-11 12:30:00-05:00
2024-01-11 13:30:00-05:00,383.3900146484375,385.05999755859375,383.2579040527344,384.6600036621094,1692836,0.0,0.0,MSFT,1h,2024-01-11 13:30:00-05:00
2024-01-11 14:30:00-05:00,384.6400146484375,385.5299987792969,384.2099914550781,384.42999267578125,2243004,0.0,0.0,MSFT,1h,2024-01-11 14:30:00-05:00
2024-01-11 15:30:00-05:00,384.44000244140625,385.0899963378906,384.154296875,384.5899963378906,2214846,0.0,0.0,MSFT,1h,2024-01-11 15:30:00-05:00
2024-01-11 16:00:00-05:00,384.63,384.796,372.225,384.49,0,0.0,0.0,MSFT,1h,2024-01-11 16:00:00-05:00
2024-01-11 17:00:00-05:00,384.46,403.38794,381.8117,384.24,0,0.0,0.0,MSFT,1h,2024-01-11 17:00:00-05:00
2024-01-11 18:00:00-05:00,384.19,384.45,382.04,382.21,0,0.0,0.0,MSFT,1h,2024-01-11 18:00:00-05:00
2024-01-12 04:00:00-05:00,384.29,384.75,383.0,383.81,0,0.0,0.0,MSFT,1h,2024-01-12 04:00:00-05:00
2024-01-12 05:00:00-05:00,383.9,384.2,383.2,383.8,0,0.0,0.0,MSFT,1h,2024-01-12 05:00:00-05:00
2024-01-12 06:00:00-05:00,383.78,384.0,383.26,383.37,0,0.0,0.0,MSFT,1h,2024-01-12 06:00:00-05:00
2024-01-12 07:00:00-05:00,383.37,383.69,382.34,383.54,0,0.0,0.0,MSFT,1h,2024-01-12 07:00:00-05:00
2024-01-12 08:00:00-05:00,383.58,385.06,382.6874,383.83,0,0.0,0.0,MSFT,1h,2024-01-12 08:00:00-05:00
2024-01-12 09:00:00-05:00,383.86,390.545,383.86,384.97,0,0.0,0.0,MSFT,1h,2024-01-12 09:00:00-05:00
2024-01-12 09:30:00-05:00,385.489990234375,387.1846923828125,384.6499938964844,385.8299865722656,4627157,0.0,0.0,MSFT,1h,2024-01-12 09:30:00-05:00
2024-01-12 10:30:00-05:00,385.8500061035156,388.4800109863281,385.7699890136719,387.8599853515625,2965784,0.0,0.0,MSFT,1h,2024-01-12 10:30:00-05:00
2024-01-12 11:30:00-05:00,387.8699951171875,388.0299072265625,386.13531494140625,386.79998779296875,1749564,0.0,0.0,MSFT,1h,2024-01-12 11:30:00-05:00
2024-01-12 12:30:00-05:00,386.7950134277344,388.1199951171875,386.4627990722656,387.75,1395350,0.0,0.0,MSFT,1h,2024-01-12 12:30:00-05:00
2024-01-12 13:30:00-05:00,387.760009765625,388.67999267578125,387.6400146484375,388.2699890136719,1619527,0.0,0.0,MSFT,1h,2024-01-12 13:30:00-05:00
2024-01-12 14:30:00-05:00,388.2799987792969,388.2900085449219,387.2200012207031,387.6099853515625,1754097,0.0,0.0,MSFT,1h,2024-01-12 14:30:00-05:00
2024-01-12 15:30:00-05:00,387.6300048828125,388.67999267578125,387.54998779296875,388.4100036621094,2383450,0.0,0.0,MSFT,1h,2024-01-12 15:30:00-05:00
2024-01-12 16:00:00-05:00,388.41,388.88,383.54,388.34,0,0.0,0.0,MSFT,1h,2024-01-12 16:00:00-05:00
2024-01-12 17:00:00-05:00,388.34,398.51147,388.1,388.125,0,0.0,0.0,MSFT,1h,2024-01-12 17:00:00-05:00
2024-01-12 18:00:00-05:00,388.14,388.22,388.05,388.17,0,0.0,0.0,MSFT,1h,2024-01-12 18:00:00-05:00
2024-01-16 04:00:00-05:00,387.64,388.94,386.17,388.1,0,0.0,0.0,MSFT,1h,2024-01-16 04:00:00-05:00
2024-01-16 05:00:00-05:00,388.04,389.97,388.01,389.14,0,0.0,0.0,MSFT,1h,2024-01-16 05:00:00-05:00
2024-01-16 06:00:00-05:00,389.14,389.88,389.0,389.78,0,0.0,0.0,MSFT,1h,2024-01-16 06:00:00-05:00
2024-01-16 07:00:00-05:00,389.7,391.4,389.42,390.86,0,0.0,0.0,MSFT,1h,2024-01-16 07:00:00-05:00
2024-01-16 08:00:00-05:00,390.88,392.07,386.73,391.51,0,0.0,0.0,MSFT,1h,2024-01-16 08:00:00-05:00
2024-01-16 09:00:00-05:00,391.52,395.67,391.1,393.45,0,0.0,0.0,MSFT,1h,2024-01-16 09:00:00-05:00
2024-01-16 09:30:00-05:00,392.75,393.70001220703125,389.4700012207031,392.1199951171875,8262760,0.0,0.0,MSFT,1h,2024-01-16 09:30:00-05:00
2024-01-16 10:30:00-05:00,392.0950012207031,393.2200012207031,390.32000732421875,391.6499938964844,3330125,0.0,0.0,MSFT,1h,2024-01-16 10:30:00-05:00
2024-01-16 11:30:00-05:00,391.69000244140625,392.31988525390625,389.7300109863281,389.7799987792969,2038955,0.0,0.0,MSFT,1h,2024-01-16 11:30:00-05:00
2024-01-16 12:30:00-05:00,389.760009765625,390.0,387.6228942871094,389.010009765625,2296409,0.0,0.0,MSFT,1h,2024-01-16 12:30:00-05:00
2024-01-16 13:30:00-05:00,389.0199890136719,389.75,388.0,388.6629943847656,1597837,0.0,0.0,MSFT,1h,2024-01-16 13:30:00-05:00
2024-01-16 14:30:00-05:00,388.67999267578125,389.9200134277344,388.4100036621094,389.4700012207031,1649779,0.0,0.0,MSFT,1h,2024-01-16 14:30:00-05:00
2024-01-16 15:30:00-05:00,389.4800109863281,390.3800048828125,389.3800048828125,390.2699890136719,1910070,0.0,0.0,MSFT,1h,2024-01-16 15:30:00-05:00
2024-01-16 16:00:00-05:00,390.27,390.8238,370.8831,390.39,0,0.0,0.0,MSFT,1h,2024-01-16 16:00:00-05:00
2024-01-16 17:00:00-05:00,390.39,415.1861,390.31,390.67,0,0.0,0.0,MSFT,1h,2024-01-16 17:00:00-05:00
2024-01-16 18:00:00-05:00,390.67,390.8,390.27,390.79,0,0.0,0.0,MSFT,1h,2024-01-16 18:00:00-05:00
2024-01-17 04:00:00-05:00,388.7,391.09,387.58,388.83,0,0.0,0.0,MSFT,1h,2024-01-17 04:00:00-05:00
2024-01-17 05:00:00-05:00,388.93,389.77,388.83,389.3,0,0.0,0.0,MSFT,1h,2024-01-17 05:00:00-05:00
2024-01-17 06:00:00-05:00,389.3,389.3,388.54,389.12,0,0.0,0.0,MSFT,1h,2024-01-17 06:00:00-05:00
2024-01-17 07:00:00-05:00,389.18,391.38,389.06,391.21,0,0.0,0.0,MSFT,1h,2024-01-17 07:00:00-05:00
2024-01-17 08:00:00-05:00,391.24,391.4,387.7,390.23,0,0.0,0.0,MSFT,1h,2024-01-17 08:00:00-05:00
2024-01-17 09:00:00-05:00,390.22,390.3,388.33,389.19,0,0.0,0.0,MSFT,1h,2024-01-17 09:00:00-05:00
2024-01-17 09:30:00-05:00,387.9800109863281,388.54998779296875,384.80999755859375,387.010009765625,4923129,0.0,0.0,MSFT,1h,2024-01-17 09:30:00-05:00
2024-01-17 10:30:00-05:00,386.989990234375,389.45001220703125,386.07000732421875,389.2099914550781,2424135,0.0,0.0,MSFT,1h,2024-01-17 10:30:00-05:00
2024-01-17 11:30:00-05:00,389.2099914550781,390.1099853515625,388.4800109863281,388.7200012207031,2294806,0.0,0.0,MSFT,1h,2024-01-17 11:30:00-05:00
2024-01-17 12:30:00-05:00,388.67999267578125,389.8699951171875,388.17999267578125,388.4299011230469,1216596,0.0,0.0,MSFT,1h,2024-01-17 12:30:00-05:00
2024-01-17 13:30:00-05:00,388.4100036621094,388.5,387.04949951171875,388.07000732421875,1658842,0.0,0.0,MSFT,1h,2024-01-17 13:30:00-05:00
2024-01-17 14:30:00-05:00,388.059814453125,388.70001220703125,387.760009765625,387.9049987792969,2132039,0.0,0.0,MSFT,1h,2024-01-17 14:30:00-05:00
2024-01-17 15:30:00-05:00,387.9200134277344,389.82000732421875,387.8800048828125,389.3999938964844,2597198,0.0,0.0,MSFT,1h,2024-01-17 15:30:00-05:00
2024-01-17 16:00:00-05:00,389.47,389.85,373.07,389.53,0,0.0,0.0,MSFT,1h,2024-01-17 16:00:00-05:00
2024-01-17 17:00:00-05:00,389.46,415.8,364.06,389.3,0,0.0,0.0,MSFT,1h,2024-01-17 17:00:00-05:00
2024-01-17 18:00:00-05:00,389.28,389.44,389.0,389.0,0,0.0,0.0,MSFT,1h,2024-01-17 18:00:00-05:00
2024-01-18 04:00:00-05:00,392.13,393.41,391.26,393.02,0,0.0,0.0,MSFT,1h,2024-01-18 04:00:00-05:00
2024-01-18 05:00:00-05:00,393.07,393.82,392.86,393.1,0,0.0,0.0,MSFT,1h,2024-01-18 05:00:00-05:00
2024-01-18 06:00:00-05:00,393.11,394.67,392.8,393.23,0,0.0,0.0,MSFT,1h,2024-01-18 06:00:00-05:00
2024-01-18 07:00:00-05:00,393.06,393.99,392.35,392.89,0,0.0,0.0,MSFT,1h,2024-01-18 07:00:00-05:00
2024-01-18 08:00:00-05:00,392.89,394.44,384.865,392.42,0,0.0,0.0,MSFT,1h,2024-01-18 08:00:00-05:00
2024-01-18 09:00:00-05:00,392.41,393.17,390.85,392.15,0,0.0,0.0,MSFT,1h,2024-01-18 09:00:00-05:00
2024-01-18 09:30:00-05:00,391.7200012207031,393.19000244140625,390.7099914550781,392.20001220703125,5313938,0.0,0.0,MSFT,1h,2024-01-18 09:30:00-05:00
2024-01-18 10:30:00-05:00,392.2200012207031,393.1199951171875,391.55499267578125,392.6700134277344,2729468,0.0,0.0,MSFT,1h,2024-01-18 10:30:00-05:00
