timestamp,open,high,low,close,volume,symbol,timeframe
2024-12-03 14:45:00,429.51001,430.48999,429.45001,430.19,295521,MSFT,15m
2024-12-03 15:00:00,430.17999,430.48999,430.029999,430.35999,315271,MSFT,15m
2024-12-03 15:15:00,430.35999,430.56,430.20999,430.5274,261837,MSFT,15m
2024-12-03 15:30:00,430.54001,431.22,430.44,430.54999,421660,MSFT,15m
2024-12-03 15:45:00,430.59,431.5,430.57999,431.14001,1151956,MSFT,15m
2024-12-04 09:30:00,432.91501,437.76999,432.63,437.66,3394237,MSFT,15m
2024-12-04 09:45:00,437.26001,439.54501,437.20001,438.049988,1483636,MSFT,15m
2024-12-04 10:00:00,437.82001,438.2099,436.78,437.019989,864947,MSFT,15m
2024-12-04 10:15:00,437.048401,438.45001,436.059998,438.12,862472,MSFT,15m
2024-12-04 10:30:00,438.11499,438.67001,437.38,438.29999,537693,MSFT,15m
2024-12-04 10:45:00,438.29999,439.059998,437.89001,438.97009,636957,MSFT,15m
2024-12-04 11:00:00,438.96011,439.66669,437.95001,439.20621,511019,MSFT,15m
2024-12-04 11:15:00,439.20001,439.23001,437.15131,437.45499,423883,MSFT,15m
2024-12-04 11:30:00,437.44501,437.54999,436.43011,436.64001,454974,MSFT,15m
2024-12-04 11:45:00,436.67001,437.20001,436.39999,436.97,910225,MSFT,15m
2024-12-04 12:00:00,436.97,437.67001,436.67999,436.87,239700,MSFT,15m
2024-12-04 12:15:00,436.89999,437.72,436.32999,437.5,370908,MSFT,15m
2024-12-04 12:30:00,437.51501,437.66,436.56,436.69,298233,MSFT,15m
2024-12-04 12:45:00,436.72549,437.66,436.64999,437.040009,258820,MSFT,15m
2024-12-04 13:00:00,437.040009,437.5943,436.84,437.47501,183989,MSFT,15m
2024-12-04 13:15:00,437.47501,437.70001,437.10001,437.23001,250929,MSFT,15m
2024-12-04 13:30:00,437.17001,437.17001,436.089996,436.91,253834,MSFT,15m
2024-12-04 13:45:00,436.905,437.51001,436.5,436.92999,327517,MSFT,15m
2024-12-04 14:00:00,436.79001,437.60001,436.70001,437.17999,326224,MSFT,15m
2024-12-04 14:15:00,437.19061,438.14001,437.029999,437.94,659383,MSFT,15m
2024-12-04 14:30:00,437.94,438.17001,437.60999,437.87,296893,MSFT,15m
2024-12-04 14:45:00,437.85501,438.28989,437.73999,438.13031,740834,MSFT,15m
2024-12-04 15:00:00,438.12,438.39001,437.89499,438.23999,522302,MSFT,15m
2024-12-04 15:15:00,438.22501,438.62,437.64001,437.67999,477744,MSFT,15m
2024-12-04 15:30:00,437.66,438.23001,437.34,437.755,453842,MSFT,15m
2024-12-04 15:45:00,437.755,438.37,436.89001,437.32999,2458034,MSFT,15m
2024-12-05 09:30:00,437.92001,439.94,437.20999,437.64001,1983971,MSFT,15m
2024-12-05 09:45:00,437.63,437.85001,436.29999,437.35251,499357,MSFT,15m
2024-12-05 10:00:00,437.245,437.39001,436.17099,436.70001,445880,MSFT,15m
2024-12-05 10:15:00,436.70999,438.29001,436.67999,438.0,383694,MSFT,15m
2024-12-05 10:30:00,438.10999,439.10989,437.86459,438.98999,471910,MSFT,15m
2024-12-05 10:45:00,439.035004,439.17001,437.95001,438.62,337361,MSFT,15m
2024-12-05 11:00:00,438.66,439.15991,438.27371,439.024994,313866,MSFT,15m
2024-12-05 11:15:00,439.01001,439.88,438.80969,439.64001,432969,MSFT,15m
2024-12-05 11:30:00,439.66501,439.98999,439.29001,439.76599,346099,MSFT,15m
2024-12-05 11:45:00,439.76001,441.54001,439.76001,441.39999,880235,MSFT,15m
2024-12-05 12:00:00,441.37,443.51501,441.20999,443.45001,708723,MSFT,15m
2024-12-05 12:15:00,443.4426,443.79999,442.77631,442.845,1339971,MSFT,15m
2024-12-05 12:30:00,442.84,443.095001,442.35999,442.98001,370098,MSFT,15m
2024-12-05 12:45:00,442.98999,444.059998,442.98999,443.94501,489201,MSFT,15m
2024-12-05 13:00:00,443.94501,444.66,443.31,444.12,552518,MSFT,15m
2024-12-05 13:15:00,444.10001,444.285,442.85999,443.38,604098,MSFT,15m
2024-12-05 13:30:00,443.375,444.435,443.13501,443.97,402753,MSFT,15m
2024-12-05 13:45:00,443.95001,443.95001,442.70999,442.81,243439,MSFT,15m
2024-12-05 14:00:00,442.82001,443.54999,442.34009,443.35999,269961,MSFT,15m
2024-12-05 14:15:00,443.34,443.51999,442.93741,442.99011,1025214,MSFT,15m
2024-12-05 14:30:00,443.049988,443.5,442.92001,443.2901,231562,MSFT,15m
2024-12-05 14:45:00,443.30499,443.39999,442.89999,443.024994,408898,MSFT,15m
2024-12-05 15:00:00,443.024994,443.47989,442.60999,442.94501,491628,MSFT,15m
2024-12-05 15:15:00,442.89001,443.019989,442.10001,442.42401,346664,MSFT,15m
2024-12-05 15:30:00,442.42999,443.51999,442.25641,443.42999,935463,MSFT,15m
2024-12-05 15:45:00,443.39999,443.76001,441.98999,442.63,1972545,MSFT,15m
2024-12-06 09:30:00,442.0,444.85001,442.0,444.655,1866862,MSFT,15m
2024-12-06 09:45:00,444.59,446.10001,444.42001,445.31,852593,MSFT,15m
2024-12-06 10:00:00,445.345,445.63,443.26001,444.10501,565810,MSFT,15m
2024-12-06 10:15:00,444.10001,445.53,444.057098,444.82001,544522,MSFT,15m
2024-12-06 10:30:00,444.85501,444.85501,443.89999,444.31821,345955,MSFT,15m
2024-12-06 10:45:00,444.16,444.16,442.79999,443.34,324663,MSFT,15m
2024-12-06 11:00:00,443.37,443.82999,442.64999,443.12,379909,MSFT,15m
2024-12-06 11:15:00,443.070007,444.57001,443.070007,444.315,365160,MSFT,15m
2024-12-06 11:30:00,444.32501,444.67001,443.79999,443.82999,270494,MSFT,15m
2024-12-06 11:45:00,443.82999,443.9093,442.68069,442.80499,297799,MSFT,15m
2024-12-06 12:00:00,442.87,443.4599,441.77029,443.34,949861,MSFT,15m
2024-12-06 12:15:00,443.32001,443.70001,442.83499,442.97,240016,MSFT,15m
2024-12-06 12:30:00,443.01001,443.59,442.94,442.95001,196478,MSFT,15m
2024-12-06 12:45:00,442.9104,443.3768,442.37,442.39999,226225,MSFT,15m
2024-12-06 13:00:00,442.37,443.64499,442.20999,443.45001,698299,MSFT,15m
2024-12-06 13:15:00,443.51999,443.87991,443.070007,443.28,244635,MSFT,15m
2024-12-06 13:30:00,443.35001,443.73001,443.10251,443.44501,296495,MSFT,15m
2024-12-06 13:45:00,443.42001,443.76001,443.13,443.5899,192076,MSFT,15m
2024-12-06 14:00:00,443.56461,443.71509,443.089996,443.29001,261070,MSFT,15m
2024-12-06 14:15:00,443.28,443.60001,443.01001,443.059998,222672,MSFT,15m
2024-12-06 14:30:00,443.040985,443.69,442.95001,443.64001,431091,MSFT,15m
2024-12-06 14:45:00,443.6799,444.079895,443.54001,443.76501,234354,MSFT,15m
2024-12-06 15:00:00,443.76501,444.39001,443.64999,444.30499,286279,MSFT,15m
2024-12-06 15:15:00,444.30499,444.63,444.040009,444.27499,388491,MSFT,15m
2024-12-06 15:30:00,444.26999,444.64999,444.10999,444.60501,416707,MSFT,15m
2024-12-06 15:45:00,444.56,444.76999,443.35999,443.51999,1567667,MSFT,15m
2024-12-09 09:30:00,443.0,445.070007,440.5,440.82999,1444300,MSFT,15m
2024-12-09 09:45:00,440.89999,442.81711,440.82999,442.34,494221,MSFT,15m
2024-12-09 10:00:00,442.32001,444.39999,441.86011,444.12231,661450,MSFT,15m
2024-12-09 10:15:00,444.10001,445.12811,443.31,443.73499,520022,MSFT,15m
2024-12-09 10:30:00,443.67001,446.82501,443.54001,445.021088,838276,MSFT,15m
