timestamp,open,high,low,close,volume,symbol,timeframe
2024-12-03 14:45:00,171.265,171.45,171.205,171.38499,316796,GOOGL,15m
2024-12-03 15:00:00,171.38499,171.42999,171.14,171.17,404203,GOOGL,15m
2024-12-03 15:15:00,171.14999,171.17999,170.86,170.88499,468557,GOOGL,15m
2024-12-03 15:30:00,170.88,171.17,170.85001,170.99001,472650,GOOGL,15m
2024-12-03 15:45:00,171.0099945,171.42999,170.98,171.35001,1641559,GOOGL,15m
2024-12-04 09:30:00,171.39999,173.070007,171.059998,172.95,5752772,GOOGL,15m
2024-12-04 09:45:00,172.825,173.28,172.75,173.10001,960258,GOOGL,15m
2024-12-04 10:00:00,173.080002,173.1445,172.66,172.9003,967024,GOOGL,15m
2024-12-04 10:15:00,172.89999,173.24001,172.24001,173.2,837749,GOOGL,15m
2024-12-04 10:30:00,173.2,174.2,173.11,173.92889,1667593,GOOGL,15m
2024-12-04 10:45:00,173.92999,174.0,173.3,173.98,800409,GOOGL,15m
2024-12-04 11:00:00,173.985,174.059998,173.726,173.92999,704166,GOOGL,15m
2024-12-04 11:15:00,173.91,174.057205,173.64999,173.925,512145,GOOGL,15m
2024-12-04 11:30:00,173.9247,173.96851,173.46001,173.64999,410488,GOOGL,15m
2024-12-04 11:45:00,173.64571,173.69,173.3316,173.57249,414377,GOOGL,15m
2024-12-04 12:00:00,173.56,173.72,173.515,173.7,312916,GOOGL,15m
2024-12-04 12:15:00,173.7,174.0354,172.84,173.78999,1014751,GOOGL,15m
2024-12-04 12:30:00,173.78999,173.78999,173.34061,173.7,362860,GOOGL,15m
2024-12-04 12:45:00,173.6926,174.050003,173.55,173.995,304966,GOOGL,15m
2024-12-04 13:00:00,174.0,174.27499,173.9801,174.19,432313,GOOGL,15m
2024-12-04 13:15:00,174.185,174.455,174.13499,174.455,384078,GOOGL,15m
2024-12-04 13:30:00,174.45,174.45,174.17999,174.41499,508395,GOOGL,15m
2024-12-04 13:45:00,174.42999,174.61,174.345,174.37,603603,GOOGL,15m
2024-12-04 14:00:00,174.375,174.53999,174.2113,174.41,478740,GOOGL,15m
2024-12-04 14:15:00,174.39999,174.62,174.25,174.4716,568451,GOOGL,15m
2024-12-04 14:30:00,174.47,174.565,174.355,174.515,556211,GOOGL,15m
2024-12-04 14:45:00,174.53,174.69,174.47501,174.67751,421078,GOOGL,15m
2024-12-04 15:00:00,174.67,174.78999,174.56371,174.62,499488,GOOGL,15m
2024-12-04 15:15:00,174.64799,174.875,174.60001,174.83,403161,GOOGL,15m
2024-12-04 15:30:00,174.81,174.91,174.55,174.575,467544,GOOGL,15m
2024-12-04 15:45:00,174.57001,174.64999,174.11,174.44,1867439,GOOGL,15m
2024-12-05 09:30:00,175.66,176.050003,173.9099,174.25,2510665,GOOGL,15m
2024-12-05 09:45:00,174.25,174.47,173.92529,174.356,812695,GOOGL,15m
2024-12-05 10:00:00,174.36,174.88,174.32001,174.61,960943,GOOGL,15m
2024-12-05 10:15:00,174.61,174.88,174.16,174.17999,697504,GOOGL,15m
2024-12-05 10:30:00,174.17999,174.41499,174.020004,174.1725,577437,GOOGL,15m
2024-12-05 10:45:00,174.21001,174.25,173.4101,173.72,796432,GOOGL,15m
2024-12-05 11:00:00,173.71001,173.88,173.48,173.81,511897,GOOGL,15m
2024-12-05 11:15:00,173.8,174.13,173.69,173.72,484185,GOOGL,15m
2024-12-05 11:30:00,173.74001,173.8,173.48,173.485,458669,GOOGL,15m
2024-12-05 11:45:00,173.49001,173.72,173.4684,173.67999,405444,GOOGL,15m
2024-12-05 12:00:00,173.67,173.78,173.49001,173.72009,405449,GOOGL,15m
2024-12-05 12:15:00,173.72,173.86,173.58,173.845,365142,GOOGL,15m
2024-12-05 12:30:00,173.84,174.070007,173.64,173.6875,440635,GOOGL,15m
2024-12-05 12:45:00,173.69,173.77,173.33,173.39,522452,GOOGL,15m
2024-12-05 13:00:00,173.38,173.62,173.17999,173.59,353632,GOOGL,15m
2024-12-05 13:15:00,173.5878,173.7301,173.381,173.61,380377,GOOGL,15m
2024-12-05 13:30:00,173.61,173.82001,173.50999,173.73,307748,GOOGL,15m
2024-12-05 13:45:00,173.72,173.84,173.52,173.66,355886,GOOGL,15m
2024-12-05 14:00:00,173.63,173.64999,173.48,173.545,301624,GOOGL,15m
2024-12-05 14:15:00,173.55,173.7,173.47501,173.485,293255,GOOGL,15m
2024-12-05 14:30:00,173.485,173.63,173.355,173.355,283252,GOOGL,15m
2024-12-05 14:45:00,173.358,173.41,173.23,173.31059,322962,GOOGL,15m
2024-12-05 15:00:00,173.31,173.41,173.24001,173.33,391459,GOOGL,15m
2024-12-05 15:15:00,173.3165,173.345,172.88,172.92999,514876,GOOGL,15m
2024-12-05 15:30:00,172.92999,173.39999,172.78,173.36501,534398,GOOGL,15m
2024-12-05 15:45:00,173.36501,173.42,172.33,172.7,2314080,GOOGL,15m
2024-12-06 09:30:00,172.070007,173.050003,171.86,172.815,1687883,GOOGL,15m
2024-12-06 09:45:00,172.8147,174.14,172.78999,173.83569,955668,GOOGL,15m
2024-12-06 10:00:00,173.85001,174.45,173.62,174.0,935403,GOOGL,15m
2024-12-06 10:15:00,174.0050049,174.5399,173.78,174.2464,698590,GOOGL,15m
2024-12-06 10:30:00,174.25,174.66,174.14999,174.3297,617520,GOOGL,15m
2024-12-06 10:45:00,174.31,174.56,173.82001,174.125,475209,GOOGL,15m
