Datetime,open,high,low,close,volume,Dividends,Stock Splits,symbol,timeframe,timestamp
2024-01-02 17:00:00-05:00,346.7,365.55124,328.54745,346.65,0,0.0,0.0,META,1h,2024-01-02 17:00:00-05:00
2024-01-02 18:00:00-05:00,346.63,346.74,345.7625,346.04,0,0.0,0.0,META,1h,2024-01-02 18:00:00-05:00
2024-01-03 04:00:00-05:00,343.9,345.43,343.9,344.98,0,0.0,0.0,META,1h,2024-01-03 04:00:00-05:00
2024-01-03 05:00:00-05:00,344.67,345.0,343.72,345.0,0,0.0,0.0,META,1h,2024-01-03 05:00:00-05:00
2024-01-03 06:00:00-05:00,344.9,345.15,344.16,344.16,0,0.0,0.0,META,1h,2024-01-03 06:00:00-05:00
2024-01-03 07:00:00-05:00,344.07,344.64,342.0,342.2,0,0.0,0.0,META,1h,2024-01-03 07:00:00-05:00
2024-01-03 08:00:00-05:00,342.2,346.29,341.5,343.3,0,0.0,0.0,META,1h,2024-01-03 08:00:00-05:00
2024-01-03 09:00:00-05:00,343.1931,351.42,340.59,342.3,0,0.0,0.0,META,1h,2024-01-03 09:00:00-05:00
2024-01-03 09:30:00-05:00,344.2900085449219,347.95001220703125,343.67999267578125,345.0400085449219,3504337,0.0,0.0,META,1h,2024-01-03 09:30:00-05:00
2024-01-03 10:30:00-05:00,345.0400085449219,346.8598937988281,344.3999938964844,345.6700134277344,2102896,0.0,0.0,META,1h,2024-01-03 10:30:00-05:00
2024-01-03 11:30:00-05:00,345.6700134277344,346.239990234375,343.8800048828125,345.17999267578125,1324800,0.0,0.0,META,1h,2024-01-03 11:30:00-05:00
2024-01-03 12:30:00-05:00,345.2300109863281,345.30499267578125,344.20001220703125,345.0215148925781,1065101,0.0,0.0,META,1h,2024-01-03 12:30:00-05:00
2024-01-03 13:30:00-05:00,345.0400085449219,347.07000732421875,343.8399963378906,346.8349914550781,1456055,0.0,0.0,META,1h,2024-01-03 13:30:00-05:00
2024-01-03 14:30:00-05:00,346.8949890136719,347.1499938964844,344.79998779296875,345.19500732421875,1254140,0.0,0.0,META,1h,2024-01-03 14:30:00-05:00
2024-01-03 15:30:00-05:00,345.2200012207031,346.1600036621094,343.7200012207031,344.5400085449219,1683943,0.0,0.0,META,1h,2024-01-03 15:30:00-05:00
2024-01-03 16:00:00-05:00,344.45,346.29,343.43,344.05,0,0.0,0.0,META,1h,2024-01-03 16:00:00-05:00
2024-01-03 17:00:00-05:00,344.05,344.47,320.49792,344.2,0,0.0,0.0,META,1h,2024-01-03 17:00:00-05:00
2024-01-03 18:00:00-05:00,344.21,344.8922,344.07,344.405,0,0.0,0.0,META,1h,2024-01-03 18:00:00-05:00
2024-01-04 04:00:00-05:00,345.17,345.88,344.77,345.54,0,0.0,0.0,META,1h,2024-01-04 04:00:00-05:00
2024-01-04 05:00:00-05:00,345.9,346.12,345.33,345.73,0,0.0,0.0,META,1h,2024-01-04 05:00:00-05:00
2024-01-04 06:00:00-05:00,345.6,345.78,345.28,345.39,0,0.0,0.0,META,1h,2024-01-04 06:00:00-05:00
2024-01-04 07:00:00-05:00,345.71,345.71,344.44,344.79,0,0.0,0.0,META,1h,2024-01-04 07:00:00-05:00
2024-01-04 08:00:00-05:00,344.82,346.36,343.43,344.53,0,0.0,0.0,META,1h,2024-01-04 08:00:00-05:00
2024-01-04 09:00:00-05:00,344.96,345.055,342.955,344.5,0,0.0,0.0,META,1h,2024-01-04 09:00:00-05:00
2024-01-04 09:30:00-05:00,344.5,345.989990234375,343.3987121582031,344.80999755859375,2276390,0.0,0.0,META,1h,2024-01-04 09:30:00-05:00
2024-01-04 10:30:00-05:00,344.8450012207031,346.92999267578125,344.0799865722656,346.5799865722656,1477948,0.0,0.0,META,1h,2024-01-04 10:30:00-05:00
2024-01-04 11:30:00-05:00,346.5711975097656,347.3999938964844,345.80010986328125,347.239990234375,1150585,0.0,0.0,META,1h,2024-01-04 11:30:00-05:00
2024-01-04 12:30:00-05:00,347.260009765625,347.70989990234375,346.54998779296875,347.5,986913,0.0,0.0,META,1h,2024-01-04 12:30:00-05:00
2024-01-04 13:30:00-05:00,347.54998779296875,348.14990234375,346.7401123046875,346.79998779296875,825821,0.0,0.0,META,1h,2024-01-04 13:30:00-05:00
2024-01-04 14:30:00-05:00,346.7699890136719,347.5299987792969,346.14349365234375,346.9200134277344,898376,0.0,0.0,META,1h,2024-01-04 14:30:00-05:00
2024-01-04 15:30:00-05:00,346.94000244140625,347.6499938964844,346.29998779296875,347.0899963378906,1400500,0.0,0.0,META,1h,2024-01-04 15:30:00-05:00
2024-01-04 16:00:00-05:00,347.225,347.27,346.61,346.915,0,0.0,0.0,META,1h,2024-01-04 16:00:00-05:00
2024-01-04 17:00:00-05:00,346.85,347.12,346.64,346.805,0,0.0,0.0,META,1h,2024-01-04 17:00:00-05:00
2024-01-04 18:00:00-05:00,346.805,347.12,346.65,346.82,0,0.0,0.0,META,1h,2024-01-04 18:00:00-05:00
2024-01-05 04:00:00-05:00,345.99,345.99,344.93,345.46,0,0.0,0.0,META,1h,2024-01-05 04:00:00-05:00
2024-01-05 05:00:00-05:00,345.46,345.6,344.81,345.11,0,0.0,0.0,META,1h,2024-01-05 05:00:00-05:00
2024-01-05 06:00:00-05:00,345.11,345.27,344.01,344.15,0,0.0,0.0,META,1h,2024-01-05 06:00:00-05:00
2024-01-05 07:00:00-05:00,344.15,345.04,343.86,345.0,0,0.0,0.0,META,1h,2024-01-05 07:00:00-05:00
2024-01-05 08:00:00-05:00,345.0,346.81,344.2,345.65,0,0.0,0.0,META,1h,2024-01-05 08:00:00-05:00
2024-01-05 09:00:00-05:00,345.29,347.22,344.22,346.946,0,0.0,0.0,META,1h,2024-01-05 09:00:00-05:00
2024-01-05 09:30:00-05:00,346.989990234375,351.94000244140625,346.2601013183594,351.70001220703125,3433436,0.0,0.0,META,1h,2024-01-05 09:30:00-05:00
2024-01-05 10:30:00-05:00,351.7300109863281,353.5,351.2900085449219,351.9800109863281,1644003,0.0,0.0,META,1h,2024-01-05 10:30:00-05:00
2024-01-05 11:30:00-05:00,352.0038146972656,352.25,350.7250061035156,350.9700012207031,954348,0.0,0.0,META,1h,2024-01-05 11:30:00-05:00
2024-01-05 12:30:00-05:00,350.9200134277344,352.1499938964844,350.7550048828125,351.1986999511719,1006010,0.0,0.0,META,1h,2024-01-05 12:30:00-05:00
2024-01-05 13:30:00-05:00,351.19000244140625,352.2799987792969,351.19000244140625,351.95001220703125,849719,0.0,0.0,META,1h,2024-01-05 13:30:00-05:00
2024-01-05 14:30:00-05:00,351.9200134277344,352.19000244140625,349.875,350.0150146484375,1850144,0.0,0.0,META,1h,2024-01-05 14:30:00-05:00
2024-01-05 15:30:00-05:00,350.0,352.4800109863281,349.55999755859375,351.95001220703125,2382067,0.0,0.0,META,1h,2024-01-05 15:30:00-05:00
2024-01-05 16:00:00-05:00,351.95,352.4,351.52,352.31,0,0.0,0.0,META,1h,2024-01-05 16:00:00-05:00
2024-01-05 17:00:00-05:00,352.31,352.4,347.11023,352.39,0,0.0,0.0,META,1h,2024-01-05 17:00:00-05:00
2024-01-05 18:00:00-05:00,352.375,352.375,352.18,352.27,0,0.0,0.0,META,1h,2024-01-05 18:00:00-05:00
2024-01-08 04:00:00-05:00,351.0,351.9,349.91,350.9,0,0.0,0.0,META,1h,2024-01-08 04:00:00-05:00
2024-01-08 05:00:00-05:00,350.85,350.85,349.71,350.43,0,0.0,0.0,META,1h,2024-01-08 05:00:00-05:00
2024-01-08 06:00:00-05:00,350.5,350.89,349.97,350.85,0,0.0,0.0,META,1h,2024-01-08 06:00:00-05:00
2024-01-08 07:00:00-05:00,350.85,352.65,350.74,352.21,0,0.0,0.0,META,1h,2024-01-08 07:00:00-05:00
2024-01-08 08:00:00-05:00,352.09,353.1,349.79,352.99,0,0.0,0.0,META,1h,2024-01-08 08:00:00-05:00
2024-01-08 09:00:00-05:00,353.06,353.48,351.95,352.95,0,0.0,0.0,META,1h,2024-01-08 09:00:00-05:00
2024-01-08 09:30:00-05:00,354.70001220703125,356.1000061035156,352.04998779296875,353.4549865722656,3285058,0.0,0.0,META,1h,2024-01-08 09:30:00-05:00
2024-01-08 10:30:00-05:00,353.45269775390625,354.80999755859375,352.9200134277344,353.9849853515625,1475194,0.0,0.0,META,1h,2024-01-08 10:30:00-05:00
2024-01-08 11:30:00-05:00,353.9700012207031,355.0,353.510009765625,354.8965148925781,992817,0.0,0.0,META,1h,2024-01-08 11:30:00-05:00
2024-01-08 12:30:00-05:00,354.9100036621094,356.57000732421875,354.8599853515625,355.860107421875,1158298,0.0,0.0,META,1h,2024-01-08 12:30:00-05:00
2024-01-08 13:30:00-05:00,355.9200134277344,356.36639404296875,355.635009765625,355.87548828125,700567,0.0,0.0,META,1h,2024-01-08 13:30:00-05:00
2024-01-08 14:30:00-05:00,355.9100036621094,357.8999938964844,355.9100036621094,357.6300048828125,1475960,0.0,0.0,META,1h,2024-01-08 14:30:00-05:00
2024-01-08 15:30:00-05:00,357.6449890136719,358.9800109863281,357.3599853515625,358.6499938964844,1796819,0.0,0.0,META,1h,2024-01-08 15:30:00-05:00
2024-01-08 16:00:00-05:00,358.65,359.0,358.48,358.52,0,0.0,0.0,META,1h,2024-01-08 16:00:00-05:00
2024-01-08 17:00:00-05:00,358.6,361.6,341.40668,358.72,0,0.0,0.0,META,1h,2024-01-08 17:00:00-05:00
2024-01-08 18:00:00-05:00,358.72,358.86,358.6,358.735,0,0.0,0.0,META,1h,2024-01-08 18:00:00-05:00
2024-01-09 04:00:00-05:00,359.02,359.02,356.73,357.29,0,0.0,0.0,META,1h,2024-01-09 04:00:00-05:00
2024-01-09 05:00:00-05:00,357.22,357.69,357.16,357.5,0,0.0,0.0,META,1h,2024-01-09 05:00:00-05:00
2024-01-09 06:00:00-05:00,357.5,357.91,357.4,357.45,0,0.0,0.0,META,1h,2024-01-09 06:00:00-05:00
2024-01-09 07:00:00-05:00,357.45,357.99,356.92,357.63,0,0.0,0.0,META,1h,2024-01-09 07:00:00-05:00
2024-01-09 08:00:00-05:00,357.65,358.55,356.8313,357.36,0,0.0,0.0,META,1h,2024-01-09 08:00:00-05:00
2024-01-09 09:00:00-05:00,357.3,357.5,356.2,357.15,0,0.0,0.0,META,1h,2024-01-09 09:00:00-05:00
2024-01-09 09:30:00-05:00,356.3999938964844,358.54998779296875,355.3599853515625,358.3699951171875,2787889,0.0,0.0,META,1h,2024-01-09 09:30:00-05:00
2024-01-09 10:30:00-05:00,358.3999938964844,359.739990234375,357.260009765625,358.55999755859375,1777361,0.0,0.0,META,1h,2024-01-09 10:30:00-05:00
2024-01-09 11:30:00-05:00,358.5769958496094,360.6400146484375,358.29998779296875,359.3699951171875,3055328,0.0,0.0,META,1h,2024-01-09 11:30:00-05:00
2024-01-09 12:30:00-05:00,359.3800048828125,359.8999938964844,358.4164123535156,358.7349853515625,1110313,0.0,0.0,META,1h,2024-01-09 12:30:00-05:00
2024-01-09 13:30:00-05:00,358.7300109863281,358.9599914550781,357.94000244140625,358.2099914550781,782285,0.0,0.0,META,1h,2024-01-09 13:30:00-05:00
2024-01-09 14:30:00-05:00,358.17999267578125,359.15728759765625,358.03900146484375,358.19000244140625,844855,0.0,0.0,META,1h,2024-01-09 14:30:00-05:00
2024-01-09 15:30:00-05:00,358.2099914550781,358.3299865722656,356.19000244140625,357.4200134277344,1513639,0.0,0.0,META,1h,2024-01-09 15:30:00-05:00
2024-01-09 16:00:00-05:00,357.38,358.2242,356.01,357.5,0,0.0,0.0,META,1h,2024-01-09 16:00:00-05:00
2024-01-09 17:00:00-05:00,357.37,371.86606,352.12283,357.3,0,0.0,0.0,META,1h,2024-01-09 17:00:00-05:00
2024-01-09 18:00:00-05:00,357.4,357.6,357.15,357.51,0,0.0,0.0,META,1h,2024-01-09 18:00:00-05:00
2024-01-10 04:00:00-05:00,358.0,361.27,358.0,360.64,0,0.0,0.0,META,1h,2024-01-10 04:00:00-05:00
2024-01-10 05:00:00-05:00,360.65,360.75,360.05,360.25,0,0.0,0.0,META,1h,2024-01-10 05:00:00-05:00
2024-01-10 06:00:00-05:00,360.18,360.75,359.81,359.92,0,0.0,0.0,META,1h,2024-01-10 06:00:00-05:00
2024-01-10 07:00:00-05:00,359.91,360.32,359.21,360.03,0,0.0,0.0,META,1h,2024-01-10 07:00:00-05:00
2024-01-10 08:00:00-05:00,360.02,360.46,356.21,359.37,0,0.0,0.0,META,1h,2024-01-10 08:00:00-05:00
2024-01-10 09:00:00-05:00,359.26,359.51,357.8,359.31,0,0.0,0.0,META,1h,2024-01-10 09:00:00-05:00
2024-01-10 09:30:00-05:00,360.1700134277344,368.32000732421875,359.0799865722656,366.6099853515625,6400992,0.0,0.0,META,1h,2024-01-10 09:30:00-05:00
2024-01-10 10:30:00-05:00,366.6000061035156,369.09991455078125,366.07000732421875,368.3599853515625,2461701,0.0,0.0,META,1h,2024-01-10 10:30:00-05:00
2024-01-10 11:30:00-05:00,368.4049987792969,371.4399108886719,368.25,370.95001220703125,3093027,0.0,0.0,META,1h,2024-01-10 11:30:00-05:00
2024-01-10 12:30:00-05:00,370.9849853515625,372.2499084472656,370.5799865722656,371.30999755859375,2267016,0.0,0.0,META,1h,2024-01-10 12:30:00-05:00
2024-01-10 13:30:00-05:00,371.3299865722656,372.4800109863281,370.07000732421875,372.20001220703125,1775468,0.0,0.0,META,1h,2024-01-10 13:30:00-05:00
2024-01-10 14:30:00-05:00,372.2149963378906,372.94000244140625,369.7900085449219,370.4320068359375,2596052,0.0,0.0,META,1h,2024-01-10 14:30:00-05:00
2024-01-10 15:30:00-05:00,370.44000244140625,371.45001220703125,369.4200134277344,370.4798889160156,1901138,0.0,0.0,META,1h,2024-01-10 15:30:00-05:00
2024-01-10 16:00:00-05:00,370.47,371.74,370.0708,371.68,0,0.0,0.0,META,1h,2024-01-10 16:00:00-05:00
2024-01-10 17:00:00-05:00,371.64,406.8911,198.12,371.68,0,0.0,0.0,META,1h,2024-01-10 17:00:00-05:00
2024-01-10 18:00:00-05:00,371.5,372.3,370.47,372.15,0,0.0,0.0,META,1h,2024-01-10 18:00:00-05:00
2024-01-11 04:00:00-05:00,372.03,373.52,372.03,373.06,0,0.0,0.0,META,1h,2024-01-11 04:00:00-05:00
2024-01-11 05:00:00-05:00,373.06,373.06,371.9,372.34,0,0.0,0.0,META,1h,2024-01-11 05:00:00-05:00
2024-01-11 06:00:00-05:00,372.34,372.9,372.22,372.61,0,0.0,0.0,META,1h,2024-01-11 06:00:00-05:00
2024-01-11 07:00:00-05:00,372.63,373.4,372.0,372.78,0,0.0,0.0,META,1h,2024-01-11 07:00:00-05:00
2024-01-11 08:00:00-05:00,372.8,373.48,371.5,371.6,0,0.0,0.0,META,1h,2024-01-11 08:00:00-05:00
2024-01-11 09:00:00-05:00,371.88,372.26,368.75,371.22,0,0.0,0.0,META,1h,2024-01-11 09:00:00-05:00
2024-01-11 09:30:00-05:00,372.1300048828125,372.7799987792969,366.3699951171875,368.6499938964844,4355933,0.0,0.0,META,1h,2024-01-11 09:30:00-05:00
2024-01-11 10:30:00-05:00,368.7499084472656,369.6820068359375,363.05718994140625,363.1181945800781,3818339,0.0,0.0,META,1h,2024-01-11 10:30:00-05:00
2024-01-11 11:30:00-05:00,363.1400146484375,365.6300048828125,362.92999267578125,365.04998779296875,1763255,0.0,0.0,META,1h,2024-01-11 11:30:00-05:00
2024-01-11 12:30:00-05:00,365.04998779296875,368.3251953125,364.9414978027344,367.8500061035156,1340826,0.0,0.0,META,1h,2024-01-11 12:30:00-05:00
2024-01-11 13:30:00-05:00,367.8500061035156,369.95001220703125,367.7200012207031,369.8700866699219,1190295,0.0,0.0,META,1h,2024-01-11 13:30:00-05:00
2024-01-11 14:30:00-05:00,369.9299011230469,371.4100036621094,369.54998779296875,370.1199951171875,1666639,0.0,0.0,META,1h,2024-01-11 14:30:00-05:00
2024-01-11 15:30:00-05:00,370.1650085449219,370.7200012207031,368.8800048828125,369.7300109863281,1487100,0.0,0.0,META,1h,2024-01-11 15:30:00-05:00
2024-01-11 16:00:00-05:00,369.76,369.78,356.44,369.42,0,0.0,0.0,META,1h,2024-01-11 16:00:00-05:00
2024-01-11 17:00:00-05:00,369.29,394.92,367.5265,368.84,0,0.0,0.0,META,1h,2024-01-11 17:00:00-05:00
2024-01-11 18:00:00-05:00,368.91,369.35,367.24,368.07,0,0.0,0.0,META,1h,2024-01-11 18:00:00-05:00
2024-01-12 04:00:00-05:00,369.29,369.68,368.69,368.87,0,0.0,0.0,META,1h,2024-01-12 04:00:00-05:00
2024-01-12 05:00:00-05:00,368.87,369.19,368.07,368.37,0,0.0,0.0,META,1h,2024-01-12 05:00:00-05:00
2024-01-12 06:00:00-05:00,368.31,368.63,367.96,367.98,0,0.0,0.0,META,1h,2024-01-12 06:00:00-05:00
2024-01-12 07:00:00-05:00,368.06,368.06,366.23,367.74,0,0.0,0.0,META,1h,2024-01-12 07:00:00-05:00
2024-01-12 08:00:00-05:00,367.57,369.67,367.1399,367.72,0,0.0,0.0,META,1h,2024-01-12 08:00:00-05:00
2024-01-12 09:00:00-05:00,367.8,371.895,367.6,369.88,0,0.0,0.0,META,1h,2024-01-12 09:00:00-05:00
2024-01-12 09:30:00-05:00,370.1549987792969,375.6199951171875,369.5400085449219,374.9200134277344,4982534,0.0,0.0,META,1h,2024-01-12 09:30:00-05:00
2024-01-12 10:30:00-05:00,374.9599914550781,377.05999755859375,373.7300109863281,376.2502136230469,2889092,0.0,0.0,META,1h,2024-01-12 10:30:00-05:00
2024-01-12 11:30:00-05:00,376.2799987792969,376.3900146484375,373.5199890136719,373.7301025390625,1919699,0.0,0.0,META,1h,2024-01-12 11:30:00-05:00
2024-01-12 12:30:00-05:00,373.7799987792969,375.0299987792969,373.3500061035156,374.6199951171875,1302692,0.0,0.0,META,1h,2024-01-12 12:30:00-05:00
2024-01-12 13:30:00-05:00,374.6400146484375,375.54998779296875,374.17010498046875,375.4049987792969,1113125,0.0,0.0,META,1h,2024-01-12 13:30:00-05:00
2024-01-12 14:30:00-05:00,375.4263000488281,375.5465087890625,373.3599853515625,374.1600036621094,2057509,0.0,0.0,META,1h,2024-01-12 14:30:00-05:00
2024-01-12 15:30:00-05:00,374.1600036621094,374.8299865722656,373.7699890136719,374.489990234375,1121336,0.0,0.0,META,1h,2024-01-12 15:30:00-05:00
2024-01-12 16:00:00-05:00,374.49,374.79,374.11,374.28,0,0.0,0.0,META,1h,2024-01-12 16:00:00-05:00
2024-01-12 17:00:00-05:00,374.33,400.35178,374.02,374.41,0,0.0,0.0,META,1h,2024-01-12 17:00:00-05:00
2024-01-12 18:00:00-05:00,374.33,374.6,374.25,374.38,0,0.0,0.0,META,1h,2024-01-12 18:00:00-05:00
2024-01-16 04:00:00-05:00,372.0,373.59,372.0,372.22,0,0.0,0.0,META,1h,2024-01-16 04:00:00-05:00
2024-01-16 05:00:00-05:00,372.24,372.5,372.07,372.16,0,0.0,0.0,META,1h,2024-01-16 05:00:00-05:00
2024-01-16 06:00:00-05:00,372.15,372.61,371.75,372.18,0,0.0,0.0,META,1h,2024-01-16 06:00:00-05:00
2024-01-16 07:00:00-05:00,372.5,374.0,372.24,373.5,0,0.0,0.0,META,1h,2024-01-16 07:00:00-05:00
2024-01-16 08:00:00-05:00,373.5,374.15,371.2,373.65,0,0.0,0.0,META,1h,2024-01-16 08:00:00-05:00
2024-01-16 09:00:00-05:00,373.65,374.43,373.4,373.9,0,0.0,0.0,META,1h,2024-01-16 09:00:00-05:00
2024-01-16 09:30:00-05:00,372.7200012207031,375.6099853515625,369.1005859375,371.010009765625,4177797,0.0,0.0,META,1h,2024-01-16 09:30:00-05:00
2024-01-16 10:30:00-05:00,371.0249938964844,371.32989501953125,368.1600036621094,369.864990234375,2007774,0.0,0.0,META,1h,2024-01-16 10:30:00-05:00
2024-01-16 11:30:00-05:00,369.9200134277344,370.831298828125,368.55999755859375,369.30999755859375,1280312,0.0,0.0,META,1h,2024-01-16 11:30:00-05:00
2024-01-16 12:30:00-05:00,369.3299865722656,370.2099914550781,368.8299865722656,369.6549987792969,957681,0.0,0.0,META,1h,2024-01-16 12:30:00-05:00
2024-01-16 13:30:00-05:00,369.6600036621094,369.72369384765625,368.32000732421875,369.1650085449219,905293,0.0,0.0,META,1h,2024-01-16 13:30:00-05:00
2024-01-16 14:30:00-05:00,369.2099914550781,370.31500244140625,368.989990234375,369.2146911621094,887582,0.0,0.0,META,1h,2024-01-16 14:30:00-05:00
2024-01-16 15:30:00-05:00,369.29998779296875,369.4599914550781,367.2300109863281,367.4309997558594,2030774,0.0,0.0,META,1h,2024-01-16 15:30:00-05:00
2024-01-16 16:00:00-05:00,367.44,368.09,345.5625,367.94,0,0.0,0.0,META,1h,2024-01-16 16:00:00-05:00
2024-01-16 17:00:00-05:00,367.88,393.27075,342.50455,367.92,0,0.0,0.0,META,1h,2024-01-16 17:00:00-05:00
2024-01-16 18:00:00-05:00,367.94,367.94,367.6,367.9,0,0.0,0.0,META,1h,2024-01-16 18:00:00-05:00
2024-01-17 04:00:00-05:00,364.3,366.44,364.14,365.14,0,0.0,0.0,META,1h,2024-01-17 04:00:00-05:00
2024-01-17 05:00:00-05:00,365.22,366.17,365.18,365.54,0,0.0,0.0,META,1h,2024-01-17 05:00:00-05:00
2024-01-17 06:00:00-05:00,365.51,366.06,365.14,365.52,0,0.0,0.0,META,1h,2024-01-17 06:00:00-05:00
2024-01-17 07:00:00-05:00,365.75,367.35,365.44,367.06,0,0.0,0.0,META,1h,2024-01-17 07:00:00-05:00
2024-01-17 08:00:00-05:00,367.29,367.42,362.8,366.57,0,0.0,0.0,META,1h,2024-01-17 08:00:00-05:00
2024-01-17 09:00:00-05:00,366.45,366.5667,364.64,365.105,0,0.0,0.0,META,1h,2024-01-17 09:00:00-05:00
2024-01-17 09:30:00-05:00,366.29998779296875,366.9599914550781,358.6099853515625,363.0,3512720,0.0,0.0,META,1h,2024-01-17 09:30:00-05:00
2024-01-17 10:30:00-05:00,362.9599914550781,366.6400146484375,362.82000732421875,366.3900146484375,1486982,0.0,0.0,META,1h,2024-01-17 10:30:00-05:00
2024-01-17 11:30:00-05:00,366.4480895996094,366.8500061035156,365.3999938964844,365.8800048828125,988527,0.0,0.0,META,1h,2024-01-17 11:30:00-05:00
2024-01-17 12:30:00-05:00,365.75,366.69000244140625,365.19000244140625,366.010009765625,1432907,0.0,0.0,META,1h,2024-01-17 12:30:00-05:00
2024-01-17 13:30:00-05:00,366.0199890136719,366.239990234375,364.6914978027344,365.739990234375,952166,0.0,0.0,META,1h,2024-01-17 13:30:00-05:00
2024-01-17 14:30:00-05:00,365.739990234375,367.44000244140625,365.5199890136719,365.7300109863281,1404291,0.0,0.0,META,1h,2024-01-17 14:30:00-05:00
2024-01-17 15:30:00-05:00,365.7799987792969,368.5400085449219,365.68499755859375,368.3800048828125,1626190,0.0,0.0,META,1h,2024-01-17 15:30:00-05:00
2024-01-17 16:00:00-05:00,368.38,369.23,336.98,368.275,0,0.0,0.0,META,1h,2024-01-17 16:00:00-05:00
2024-01-17 17:00:00-05:00,368.275,410.85422,173.61389,367.99,0,0.0,0.0,META,1h,2024-01-17 17:00:00-05:00
2024-01-17 18:00:00-05:00,368.09,368.27,367.12,368.1,0,0.0,0.0,META,1h,2024-01-17 18:00:00-05:00
2024-01-18 04:00:00-05:00,368.0,369.72,368.0,369.24,0,0.0,0.0,META,1h,2024-01-18 04:00:00-05:00
2024-01-18 05:00:00-05:00,369.48,369.5,368.27,368.8,0,0.0,0.0,META,1h,2024-01-18 05:00:00-05:00
2024-01-18 06:00:00-05:00,368.8,372.01,368.46,371.3,0,0.0,0.0,META,1h,2024-01-18 06:00:00-05:00
2024-01-18 07:00:00-05:00,371.29,371.7,370.88,371.34,0,0.0,0.0,META,1h,2024-01-18 07:00:00-05:00
2024-01-18 08:00:00-05:00,371.35,372.01,363.765,370.6,0,0.0,0.0,META,1h,2024-01-18 08:00:00-05:00
2024-01-18 09:00:00-05:00,370.66,371.74,368.37,371.25,0,0.0,0.0,META,1h,2024-01-18 09:00:00-05:00
2024-01-18 09:30:00-05:00,371.489990234375,374.57000732421875,370.95001220703125,373.8399963378906,3513167,0.0,0.0,META,1h,2024-01-18 09:30:00-05:00
2024-01-18 10:30:00-05:00,373.8800048828125,376.19000244140625,373.5199890136719,376.1050109863281,2747196,0.0,0.0,META,1h,2024-01-18 10:30:00-05:00
2024-01-18 11:30:00-05:00,376.1400146484375,376.8500061035156,374.3900146484375,374.9599914550781,1686234,0.0,0.0,META,1h,2024-01-18 11:30:00-05:00
2024-01-18 12:30:00-05:00,374.92999267578125,375.1549987792969,372.19000244140625,372.989990234375,2089844,0.0,0.0,META,1h,2024-01-18 12:30:00-05:00
2024-01-18 13:30:00-05:00,372.989990234375,375.57000732421875,372.989990234375,375.5133056640625,1217770,0.0,0.0,META,1h,2024-01-18 13:30:00-05:00
2024-01-18 14:30:00-05:00,375.57000732421875,375.95001220703125,374.51019287109375,375.6798095703125,1438936,0.0,0.0,META,1h,2024-01-18 14:30:00-05:00
2024-01-18 15:30:00-05:00,375.70001220703125,376.45001220703125,375.42010498046875,376.1099853515625,1403500,0.0,0.0,META,1h,2024-01-18 15:30:00-05:00
2024-01-18 16:00:00-05:00,376.13,397.76938,375.1731,376.64,0,0.0,0.0,META,1h,2024-01-18 16:00:00-05:00
2024-01-18 17:00:00-05:00,376.65,376.87,376.4,376.775,0,0.0,0.0,META,1h,2024-01-18 17:00:00-05:00
2024-01-18 18:00:00-05:00,376.77,376.97,376.2982,376.895,0,0.0,0.0,META,1h,2024-01-18 18:00:00-05:00
